Gender,Age,Under 30,Senior Citizen,Married,Dependents,Number of Dependents,Services.Tenure in Months,Services.Offer,Services.Internet Type,Services.Premium Tech Support,Services.Streaming TV,Services.Streaming Movies,Services.Contract,Services.Payment Method,Services.Monthly Charge,Services.Total Charges,Services.Total Revenue,Status.Satisfaction Score,Status.Churn Value,Status.Churn Score,Status.CLTV,Age Group,Tenure Group
1,79,0,1,0,0,0,1,0,2,0,0,0,0,0,75.75,75.75,84.1,1,1,90,5571,3,3
1,75,0,1,0,0,0,31,0,2,0,1,0,2,0,90.7,2845.15,4393.16,5,0,60,3493,3,2
0,80,0,1,0,0,0,59,2,2,0,0,0,2,0,89.75,5496.9,7005.53,3,0,70,5170,3,1
0,68,0,1,1,0,0,32,3,2,0,0,0,2,2,79.3,2570.0,2639.44,3,0,27,5242,3,2
0,78,0,1,0,0,0,18,4,2,0,0,0,0,0,74.7,1294.6,1694.22,4,0,62,3896,3,0
1,20,1,0,0,0,0,58,2,2,0,1,1,1,0,103.25,6017.65,8598.65,1,1,74,6105,0,1
0,41,0,0,0,0,0,62,2,2,0,1,1,1,0,100.15,6413.65,8433.61,3,1,91,5600,1,1
1,44,0,0,0,0,0,3,0,2,0,0,0,0,0,76.95,228.4,353.54,2,1,92,4428,1,3
0,73,0,1,0,0,0,46,0,2,0,1,1,1,1,95.25,4424.2,4706.18,2,1,90,3180,3,2
1,78,0,1,1,0,0,7,0,2,0,0,1,0,1,94.7,673.1,741.0,1,1,75,3591,3,3
0,79,0,1,0,0,0,6,0,2,0,1,1,0,0,98.25,560.6,844.7,3,1,83,3330,3,3
1,45,0,0,0,0,0,2,5,1,0,0,0,0,0,44.35,81.25,174.93,3,1,76,2570,1,3
0,26,1,0,0,0,0,38,0,2,1,0,0,0,1,84.25,3264.5,3935.58,2,1,70,2885,0,2
1,80,0,1,0,0,0,30,0,1,0,1,1,1,0,74.75,2111.3,3269.6,4,0,55,3033,3,2
0,75,0,1,1,1,2,48,0,1,0,0,0,1,0,29.9,1388.75,1388.75,5,0,49,2617,3,2
1,50,0,0,0,0,0,1,0,0,0,1,0,0,0,59.85,59.85,81.9,2,1,71,4017,2,3
0,70,0,1,1,0,0,68,1,2,0,0,1,0,0,89.6,6127.6,7768.44,1,1,69,5651,3,1
0,68,0,1,0,0,0,1,0,0,0,0,0,0,2,25.7,25.7,25.7,1,1,83,4095,3,3
0,72,0,1,0,0,0,1,5,2,0,0,0,0,0,69.6,69.6,104.11,1,1,96,3438,3,3
0,78,0,1,1,0,0,2,5,2,0,0,0,0,0,79.2,172.85,208.31,3,1,67,4225,3,3
1,75,0,1,1,0,0,7,5,2,0,1,1,0,0,89.5,676.7,772.11,2,1,89,3077,3,3
0,66,0,1,1,0,0,16,4,2,0,0,1,0,1,85.35,1375.15,1534.03,2,1,66,5769,3,0
1,80,0,1,1,1,2,61,0,2,0,1,1,1,0,99.0,5969.3,6223.24,5,0,20,5177,3,1
0,32,0,0,0,1,3,1,0,2,0,1,0,0,0,79.35,79.35,92.48,1,1,87,2483,1,3
1,74,0,1,1,0,0,15,0,0,0,0,1,0,0,85.6,1345.55,2024.3,1,1,83,4981,3,0
1,76,0,1,0,0,0,16,0,2,0,1,0,0,0,86.6,1281.0,1587.88,3,1,81,2508,3,0
0,34,0,0,1,1,5,7,0,2,0,0,0,0,0,75.15,496.9,557.73,1,1,70,3457,1,3
1,54,0,0,0,0,0,9,0,0,0,1,1,0,0,45.4,418.8,438.8,1,1,81,5028,2,3
0,75,0,1,0,0,0,1,5,0,0,0,0,0,0,69.25,69.25,98.93,2,1,75,4371,3,3
0,80,0,1,0,0,0,2,5,0,0,0,1,0,0,79.6,195.05,258.87,3,1,94,4322,3,3
0,74,0,1,0,0,0,1,0,0,0,0,0,0,0,25.2,25.2,25.2,1,1,67,5688,3,3
0,54,0,0,0,0,0,1,0,3,0,0,0,0,1,19.5,19.5,51.95,2,1,77,5211,2,3
0,73,0,1,0,0,0,13,0,2,0,1,1,0,0,95.05,1290.0,1537.39,1,1,90,2230,3,0
0,69,0,1,0,0,0,1,0,2,0,1,0,0,0,79.2,79.2,99.26,3,1,76,4363,3,3
0,75,0,1,1,0,0,34,0,2,0,0,1,0,0,94.25,3217.55,3315.47,1,1,88,3369,3,2
0,68,0,1,0,0,0,2,5,1,0,0,0,0,1,56.55,118.25,181.73,4,0,33,2069,3,3
1,68,0,1,0,0,0,19,4,2,0,1,0,0,0,90.6,1660.0,2194.28,1,1,87,2373,3,0
1,56,0,0,0,0,0,1,0,2,0,0,0,0,0,69.9,69.9,115.4,2,1,88,3349,2,3
0,65,0,1,0,0,0,4,0,2,0,1,1,0,1,99.8,442.85,493.57,1,1,89,2268,3,3
0,77,0,1,0,0,0,2,0,2,0,1,1,0,0,93.85,170.85,209.39,3,1,72,4193,3,3
1,68,0,1,1,0,0,24,0,0,1,0,0,2,1,34.25,828.2,828.2,4,0,63,2525,3,0
1,67,0,1,0,0,0,9,0,2,0,0,1,0,1,84.4,732.5,1009.7,2,1,83,5745,3,3
0,50,0,0,0,0,0,2,0,2,0,1,0,0,0,87.15,183.75,196.15,2,1,72,4149,2,3
0,78,0,1,0,0,0,5,0,2,0,0,0,0,1,75.55,349.65,561.3,1,1,90,4028,3,3
1,79,0,1,0,0,0,1,0,2,1,0,0,1,0,74.7,74.7,102.35,5,0,60,4182,3,3
1,65,0,1,0,0,0,22,4,2,0,1,1,0,0,96.7,2082.95,3066.91,1,1,93,4458,3,0
0,68,0,1,1,0,0,54,0,2,1,1,1,1,0,99.1,5437.1,6627.8,5,0,54,4118,3,1
1,74,0,1,0,0,0,19,4,2,0,1,0,0,0,88.2,1775.8,2535.23,1,1,69,5683,3,0
1,70,0,1,0,0,0,15,4,2,0,0,0,0,0,75.65,1146.65,1842.35,3,1,96,2099,3,0
1,69,0,1,0,0,0,1,0,2,0,0,0,0,0,74.7,74.7,86.04,1,1,88,3348,3,3
0,34,0,0,0,1,3,12,0,2,0,0,0,0,0,78.95,927.35,1311.43,1,1,86,5806,1,3
0,47,0,0,1,0,0,3,0,2,0,0,1,0,0,84.75,264.85,379.12,1,1,91,2014,2,3
0,76,0,1,0,0,0,1,0,1,0,0,0,0,2,25.8,25.8,45.8,1,1,90,3884,3,3
1,75,0,1,0,0,0,52,0,2,1,1,1,2,0,110.75,5832.0,7023.82,5,0,46,4993,3,1
1,30,0,0,0,0,0,5,5,3,0,0,0,0,1,21.05,113.85,285.15,3,1,66,2604,0,3
0,76,0,1,0,0,0,3,0,1,0,0,0,0,0,45.0,127.1,227.52,3,1,77,4145,3,3
0,69,0,1,1,0,0,32,0,2,0,1,1,0,0,93.2,2931.0,3992.8,3,1,90,5247,3,2
0,68,0,1,1,1,3,4,5,0,0,0,0,0,0,46.0,181.6,350.12,1,1,92,4797,3,3
0,73,0,1,1,0,0,27,3,2,1,1,1,0,0,104.3,2867.75,3142.88,1,1,75,3444,3,2
0,73,0,1,1,0,0,1,0,2,0,0,0,0,0,74.45,74.45,115.72,2,1,94,2394,3,3
1,75,0,1,1,0,0,4,0,2,0,0,0,0,2,74.4,306.6,369.04,2,1,77,5839,3,3
0,68,0,1,1,0,0,11,4,2,1,1,0,1,0,82.9,880.05,1200.7,4,0,21,4413,3,3
0,67,0,1,0,0,0,7,0,0,0,1,0,2,0,64.95,493.65,548.39,4,0,37,4615,3,3
0,77,0,1,0,0,0,27,0,2,0,0,0,2,0,86.45,2401.05,2481.24,4,0,77,5990,3,2
1,68,0,1,1,0,0,55,0,2,0,0,0,2,0,74.0,4052.4,6411.9,5,0,54,4958,3,1
1,50,0,0,1,0,0,4,0,0,1,0,0,0,1,50.05,179.35,218.03,2,1,82,3394,2,3
1,49,0,0,0,0,0,12,0,1,0,0,0,0,0,45.4,518.9,652.34,3,1,68,2887,2,3
1,61,0,0,0,0,0,5,0,2,1,1,1,0,0,96.1,453.4,608.85,1,1,66,4192,3,3
1,54,0,0,1,0,0,47,2,2,1,1,1,0,0,109.55,5124.55,5482.69,2,1,90,5863,2,2
0,49,0,0,1,0,0,14,0,2,0,0,1,0,0,87.25,1258.6,1667.12,2,1,78,4786,2,0
0,27,1,0,0,0,0,2,0,0,0,0,0,0,0,49.4,106.55,156.21,1,1,90,5115,0,3
1,22,1,0,0,0,0,51,2,2,0,1,0,1,0,94.8,4837.6,7120.87,3,1,94,5074,0,1
1,77,0,1,1,0,0,12,4,2,0,0,1,0,0,80.45,950.2,1033.84,2,1,69,5374,3,3
1,65,0,1,0,0,0,8,5,1,0,0,0,0,0,29.4,221.9,221.9,1,1,85,5971,3,3
1,74,0,1,0,0,0,2,0,2,0,0,0,0,0,74.7,165.4,178.42,2,1,81,2803,3,3
0,75,0,1,0,0,0,14,0,2,0,0,0,0,0,74.3,1096.25,1587.23,3,1,71,5342,3,0
1,77,0,1,0,0,0,1,0,2,0,1,0,0,0,88.8,88.8,148.4,1,1,91,3106,3,3
0,70,0,1,1,0,0,72,0,2,1,0,0,2,0,96.6,6827.5,8849.98,4,0,78,5153,3,1
1,76,0,1,1,0,0,13,4,2,1,0,1,0,0,89.05,1169.35,1188.46,1,1,82,3861,3,0
0,77,0,1,0,0,0,23,4,2,0,1,1,0,0,94.75,2293.6,3010.51,2,1,95,2740,3,0
0,80,0,1,1,0,0,17,4,2,0,0,0,0,0,85.35,1463.45,2089.39,1,1,90,3209,3,0
1,68,0,1,0,0,0,17,0,1,0,0,0,0,0,45.05,770.6,1466.41,1,1,93,3797,3,0
0,79,0,1,0,0,0,42,0,2,0,1,0,0,0,84.65,3541.35,3941.61,2,1,90,4871,3,2
1,65,0,1,0,0,0,1,0,2,0,1,0,0,0,79.1,79.1,121.4,3,1,92,5001,3,3
1,33,0,0,0,0,0,30,0,2,0,1,1,0,0,90.25,2755.35,3657.15,2,1,84,5654,1,2
0,51,0,0,0,0,0,15,4,1,0,0,1,0,0,64.65,994.55,1708.1,1,1,89,4780,2,0
1,34,0,0,1,0,0,67,1,0,0,0,0,1,0,87.4,5918.8,7821.6,2,1,65,4421,1,1
0,32,0,0,0,0,0,35,0,2,0,1,0,0,0,86.45,3029.1,3696.55,1,1,68,5874,1,2
0,21,1,0,1,0,0,56,0,2,0,1,1,1,0,98.25,5508.35,6731.31,1,1,90,4886,0,1
0,46,0,0,1,0,0,9,5,2,0,0,0,0,0,75.75,655.9,941.65,3,1,92,5105,2,3
1,55,0,0,0,0,0,48,0,2,0,1,1,1,1,106.1,5082.8,6269.84,1,1,89,5898,2,2
0,23,1,0,0,0,0,34,0,2,0,1,1,0,1,109.8,3587.25,3858.91,1,1,89,3410,0,2
1,61,0,0,1,0,0,11,4,2,0,1,0,0,0,79.5,868.5,1065.13,1,1,91,3469,3,3
0,30,0,0,0,0,0,1,5,2,0,0,1,0,1,85.8,85.8,120.27,3,1,89,2850,0,3
0,65,0,1,1,0,0,66,1,0,0,1,0,1,0,45.55,3027.25,3027.25,5,0,28,6238,3,1
0,65,0,1,1,0,0,67,0,3,0,0,0,2,0,20.05,1263.05,4565.37,5,0,76,4934,3,1
0,76,0,1,0,0,0,44,0,1,1,1,1,1,0,74.85,3268.05,3589.82,5,0,71,3253,3,2
1,26,1,0,1,0,0,68,1,2,1,1,1,2,0,110.0,7611.85,8617.57,2,1,86,5034,0,1
0,77,0,1,1,0,0,70,0,2,1,1,1,2,0,113.65,7714.65,10167.59,4,0,46,6146,3,1
0,66,0,1,1,1,1,55,0,0,1,1,0,1,0,76.25,4154.55,6055.9,3,0,42,4319,3,1
1,66,0,1,0,0,0,68,0,2,0,0,1,0,0,95.9,6503.2,7840.76,3,0,68,5080,3,1
1,69,0,1,1,0,0,53,2,2,0,1,1,0,0,101.9,5549.4,5970.22,1,1,94,5884,3,1
1,68,0,1,0,0,0,1,5,0,0,0,0,0,2,50.15,50.15,89.93,2,1,91,3438,3,3
0,76,0,1,0,0,0,9,5,2,0,0,1,0,0,84.45,762.5,878.69,3,1,95,3543,3,3
1,74,0,1,0,0,0,1,0,2,0,0,0,0,0,76.45,76.45,90.29,3,1,95,3763,3,3
0,79,0,1,0,0,0,12,0,2,0,1,0,0,0,91.3,1094.5,1502.62,2,1,94,4703,3,3
1,69,0,1,1,0,0,6,5,2,0,1,1,0,0,95.75,573.75,861.15,3,1,90,5750,3,3
0,21,1,0,1,0,0,10,0,0,1,0,0,0,1,55.2,528.35,622.45,1,1,78,5925,0,3
1,73,0,1,1,0,0,57,2,2,0,1,1,0,0,100.6,5746.15,8145.85,1,1,74,5247,3,1
1,73,0,1,0,0,0,33,3,3,0,0,0,1,0,24.9,847.8,951.75,4,0,52,5756,3,2
0,66,0,1,0,0,0,41,0,2,0,1,1,0,0,113.2,4689.5,5835.45,1,1,89,3380,3,2
0,74,0,1,0,0,0,2,5,2,0,0,0,0,0,70.75,154.85,174.57,2,1,96,4407,3,3
1,37,0,0,1,1,1,55,0,2,0,1,0,0,0,96.75,5238.9,7937.2,1,1,75,5154,1,1
1,68,0,1,0,0,0,13,0,2,0,1,1,0,0,90.5,1201.15,1650.74,1,1,76,5394,3,0
0,68,0,1,1,0,0,13,0,1,0,1,1,0,0,45.3,528.45,528.45,4,0,48,4118,3,0
1,69,0,1,1,0,0,32,0,2,0,0,1,0,0,85.0,2642.05,2784.16,1,1,94,4584,3,2
1,76,0,1,1,0,0,32,0,2,0,0,1,0,0,85.3,2661.1,4248.3,1,1,75,2712,3,2
1,70,0,1,1,0,0,57,0,0,0,1,1,0,0,44.85,2572.95,2560.88,2,1,82,5172,3,1
0,76,0,1,1,0,0,38,0,2,0,0,1,2,0,83.45,3147.15,3252.13,3,0,49,2768,3,2
1,73,0,1,0,0,0,2,0,2,0,0,0,0,2,72.6,154.3,184.68,3,0,47,5098,3,3
0,54,0,0,0,0,0,1,5,1,0,0,0,0,0,29.95,29.95,29.95,1,1,95,4534,2,3
0,67,0,1,1,0,0,67,0,2,0,1,1,1,1,107.05,7142.5,9719.99,3,0,21,4126,3,1
1,71,0,1,0,0,0,1,5,0,0,0,0,0,0,45.1,45.1,60.38,2,1,79,4499,3,3
1,67,0,1,0,0,0,71,0,2,1,1,1,2,0,106.8,7623.2,10094.0,3,0,28,6423,3,1
1,51,0,0,0,1,2,8,5,2,0,0,1,0,0,84.5,662.65,835.28,2,1,86,2152,2,3
1,75,0,1,0,0,0,1,5,1,0,0,1,0,0,43.3,43.3,43.3,3,1,91,4972,3,3
0,80,0,1,0,0,0,64,2,1,1,1,0,2,1,70.2,4481.0,6344.68,1,1,89,6080,3,1
1,80,0,1,1,0,0,23,0,2,0,1,1,0,0,104.45,2184.85,3284.68,5,0,37,5883,3,0
0,67,0,1,0,0,0,38,0,1,0,0,0,0,1,57.15,2250.65,3242.45,1,1,75,3110,3,2
0,80,0,1,0,0,0,45,0,2,1,0,0,0,0,85.7,3778.1,4014.4,4,0,44,5397,3,2
0,62,0,0,1,1,2,10,0,2,0,1,1,0,0,100.25,1064.65,1309.45,2,1,87,5998,3,3
0,65,0,1,1,0,0,35,0,0,1,1,0,0,0,100.5,3653.35,4212.65,1,1,81,4745,3,2
0,78,0,1,0,0,0,41,2,2,0,1,1,0,0,104.4,4133.95,4393.48,5,0,61,4477,3,2
0,80,0,1,0,0,0,1,5,1,0,0,0,0,1,45.1,45.1,60.34,1,1,70,2740,3,3
1,71,0,1,1,0,0,30,0,1,0,0,0,0,0,50.4,1527.5,1667.0,3,1,83,4795,3,2
1,66,0,1,0,0,0,4,5,2,0,0,0,1,0,75.35,273.4,419.0,3,0,40,4033,3,3
1,33,0,0,0,0,0,2,0,2,0,1,0,0,0,79.0,143.65,240.97,3,1,92,5239,1,3
0,70,0,1,0,0,0,5,5,2,0,0,1,0,0,78.95,378.4,439.75,3,1,65,4054,3,3
1,73,0,1,0,0,0,1,5,2,0,1,1,0,0,93.55,93.55,123.72,1,1,81,5536,3,3
1,78,0,1,1,0,0,58,0,2,0,1,1,1,0,108.85,6287.25,9151.29,1,1,91,4739,3,1
0,76,0,1,0,0,0,16,0,2,0,1,0,0,0,84.75,1350.15,1630.31,2,1,91,5136,3,0
0,73,0,1,0,0,0,1,5,2,0,0,0,0,0,69.95,69.95,102.45,2,1,94,3208,3,3
1,40,0,0,0,0,0,8,0,1,0,0,0,0,2,25.5,215.2,215.2,2,1,78,5578,1,3
0,41,0,0,0,0,0,2,0,2,0,0,1,0,0,80.75,159.45,169.67,3,1,87,2176,1,3
1,29,1,0,1,0,0,65,0,2,0,1,0,0,0,91.85,5940.85,8329.6,3,1,82,5530,0,1
1,41,0,0,0,0,0,1,0,2,0,0,0,0,0,75.35,75.35,118.17,3,1,90,5284,1,3
1,55,0,0,0,0,0,1,0,2,0,0,0,0,0,75.45,75.45,87.03,3,1,74,5518,2,3
1,35,0,0,0,0,0,24,0,1,0,0,0,0,0,49.55,1210.4,1555.76,1,1,80,5005,1,0
1,51,0,0,0,0,0,69,1,1,1,0,1,1,1,78.6,5356.45,7383.67,1,1,93,6230,2,1
0,35,0,0,1,0,0,7,0,2,0,1,0,0,0,81.1,576.65,657.71,2,1,87,3238,1,3
1,39,0,0,1,0,0,11,4,2,0,0,0,0,0,74.95,825.7,1063.08,1,1,70,2044,1,3
0,33,0,0,1,0,0,58,0,2,1,1,1,0,1,102.1,5885.4,6188.98,2,1,96,4415,1,1
0,64,0,0,1,0,0,14,4,2,0,0,1,0,0,90.9,1259.0,1449.96,2,1,70,5148,3,0
0,46,0,0,1,0,0,12,0,1,0,0,0,0,2,29.2,309.1,309.1,1,1,94,3747,2,3
0,36,0,0,1,0,0,25,0,2,0,1,0,0,0,89.15,2257.75,2873.75,2,1,90,5853,1,2
0,37,0,0,1,0,0,1,0,1,0,0,0,0,0,45.7,45.7,58.5,1,1,91,3187,1,3
0,23,1,0,1,0,0,2,0,0,0,1,1,0,0,44.6,97.1,97.1,3,1,70,5482,0,3
1,48,0,0,0,0,0,23,0,0,0,0,0,0,0,74.95,1710.45,2372.85,3,1,89,5897,2,0
0,39,0,0,0,0,0,57,0,2,0,1,1,2,0,95.25,5464.65,6465.0,1,1,93,5789,1,1
1,23,1,0,0,0,0,24,0,2,0,1,0,0,2,89.85,2165.05,2836.33,3,1,95,2050,0,0
0,35,0,0,1,0,0,49,0,2,0,1,1,1,2,100.45,4941.8,6233.93,3,1,90,4235,1,1
1,25,1,0,0,0,0,5,0,0,0,0,0,0,0,47.15,223.15,333.2,2,1,82,2857,0,3
1,58,0,0,0,0,0,2,0,2,0,0,1,0,0,80.2,181.1,244.04,1,1,91,2384,2,3
0,33,0,0,0,0,0,4,0,2,1,0,0,0,2,87.1,341.45,471.29,2,1,80,5587,1,3
1,30,0,0,0,0,0,5,0,2,0,0,0,0,0,75.9,357.75,592.15,2,1,87,3520,0,3
0,29,1,0,1,0,0,47,0,2,0,1,0,0,0,98.75,4533.7,4668.59,1,1,80,4622,0,2
0,57,0,0,0,0,0,10,0,2,0,0,1,0,0,86.45,830.85,1007.35,2,1,80,5699,2,3
0,28,1,0,0,0,0,1,0,0,0,0,0,0,2,45.3,45.3,85.24,1,1,69,3049,0,3
1,21,1,0,0,1,2,3,5,2,0,0,0,0,0,74.4,229.55,264.61,1,1,76,4415,0,3
1,67,0,1,0,0,0,65,0,2,1,1,1,2,0,109.05,7108.2,7359.53,3,0,29,5692,3,1
1,80,0,1,1,0,0,51,2,2,0,1,0,0,0,93.8,4750.95,5880.09,1,1,83,4788,3,1
1,77,0,1,1,0,0,72,0,3,0,0,0,2,0,25.0,1802.55,3860.9,5,0,69,4055,3,1
1,79,0,1,0,0,0,21,0,2,0,1,1,0,0,96.8,2030.3,2907.77,1,1,87,4317,3,0
1,78,0,1,1,0,0,33,0,2,1,1,1,1,0,109.9,3694.7,4524.65,3,0,59,5655,3,2
0,39,0,0,0,0,0,18,4,3,0,0,0,1,0,20.15,390.85,551.95,3,1,85,4931,1,0
1,73,0,1,0,0,0,71,1,1,0,1,1,1,0,56.45,3985.35,3985.35,3,0,68,5372,3,1
1,80,0,1,1,0,0,60,0,2,0,1,1,1,0,104.35,6339.45,7675.22,4,0,73,4040,3,1
0,72,0,1,0,0,0,1,5,2,0,0,0,0,0,70.55,70.55,88.75,3,1,82,2146,3,3
1,71,0,1,1,0,0,10,0,2,0,0,1,0,0,89.8,914.3,1083.1,2,1,76,5124,3,3
0,67,0,1,0,0,0,20,0,1,0,0,1,0,1,61.6,1174.35,1716.55,1,1,85,3866,3,0
0,28,1,0,1,0,0,48,0,0,0,0,1,0,0,45.3,2145.0,2285.0,1,1,65,4926,0,2
0,79,0,1,0,0,0,26,0,1,1,0,1,2,0,66.05,1652.4,1919.01,5,0,43,3225,3,2
1,75,0,1,1,0,0,29,0,2,0,1,1,0,0,98.5,3004.15,3754.22,3,1,72,5137,3,2
0,27,1,0,1,0,0,25,3,1,0,1,1,0,1,58.6,1502.65,1498.17,1,1,91,4190,0,2
1,60,0,0,0,0,0,1,0,2,0,0,0,0,0,71.65,71.65,89.19,1,1,93,2377,2,3
1,67,0,1,1,0,0,13,0,0,0,1,1,0,0,95.25,1233.65,1597.66,1,1,90,2982,3,0
1,55,0,0,0,0,0,40,0,2,1,1,1,0,0,104.8,4131.95,5555.15,1,1,88,3492,2,2
0,65,0,1,0,0,0,40,2,2,0,0,0,0,1,79.2,3233.85,5028.25,1,1,94,3207,3,2
0,35,0,0,0,0,0,4,0,3,0,0,0,0,1,20.35,77.5,228.14,3,1,76,5984,1,3
1,72,0,1,1,0,0,7,0,2,0,0,0,0,1,74.4,527.9,557.88,3,1,96,4969,3,3
1,69,0,1,1,0,0,72,1,2,1,1,1,2,1,112.9,8061.5,10263.1,3,0,29,5569,3,1
1,64,0,0,0,0,0,1,5,1,0,0,1,0,0,35.45,35.45,35.45,3,1,80,2301,3,3
0,68,0,1,0,0,0,2,0,2,0,0,1,0,0,88.55,179.25,222.39,1,1,80,3685,3,3
1,71,0,1,1,0,0,45,2,2,1,1,0,1,0,98.7,4525.8,4632.9,3,0,66,2535,3,2
0,68,0,1,0,0,0,1,0,2,0,1,1,0,0,91.3,91.3,134.91,3,1,71,2371,3,3
1,65,0,1,1,0,0,1,5,2,0,0,0,0,1,70.85,70.85,120.45,2,1,69,3022,3,3
1,66,0,1,1,0,0,72,0,2,0,1,1,2,0,104.15,7689.95,8124.11,3,1,74,5925,3,1
0,79,0,1,1,0,0,42,0,2,0,1,1,1,0,105.2,4599.15,6044.65,3,0,36,5573,3,2
1,75,0,1,1,0,0,7,0,2,0,0,0,0,1,70.1,467.55,559.67,2,1,83,3669,3,3
1,74,0,1,1,0,0,57,0,2,0,0,1,0,0,95.25,5427.05,8259.33,2,1,86,6259,3,1
1,31,0,0,0,0,0,32,3,2,0,0,0,0,0,80.35,2596.15,2643.83,1,1,92,5974,1,2
0,78,0,1,1,0,0,1,0,2,0,1,1,0,0,100.8,100.8,118.15,1,1,65,3128,3,3
0,32,0,0,0,0,0,12,4,2,0,0,1,0,0,78.1,947.3,1457.9,3,1,89,4741,1,3
1,66,0,1,1,0,0,17,0,2,0,0,0,0,0,76.45,1233.4,1251.25,1,1,92,3266,3,0
0,73,0,1,0,0,0,3,0,2,0,1,0,0,0,86.85,220.95,276.09,2,1,70,3561,3,3
1,79,0,1,1,0,0,67,1,2,0,1,1,2,1,94.65,6079.0,6561.4,4,0,47,4228,3,1
0,71,0,1,0,0,0,1,0,2,0,0,1,0,0,85.0,85.0,127.5,2,1,93,2650,3,3
0,71,0,1,1,0,0,72,1,1,1,1,1,2,1,88.05,6425.65,7900.21,3,0,8,6102,3,1
0,53,0,0,0,0,0,8,5,1,1,0,1,0,0,71.15,563.65,948.77,1,1,66,2662,2,3
1,69,0,1,1,0,0,69,1,2,1,1,1,2,0,108.4,7318.2,10690.92,3,1,73,4708,3,1
0,20,1,0,1,0,0,65,0,2,0,1,1,0,0,105.5,6985.65,9204.75,1,1,89,5720,0,1
1,74,0,1,0,0,0,3,0,2,0,0,0,0,0,77.0,237.75,382.77,1,1,96,3128,3,3
0,20,1,0,1,0,0,19,4,2,0,0,1,0,1,89.65,1761.05,2253.54,3,1,74,3046,0,0
0,68,0,1,0,0,0,56,0,2,0,1,1,1,0,104.75,5510.65,7447.13,3,1,93,5605,3,1
1,66,0,1,1,0,0,71,1,3,0,0,0,2,0,23.95,1756.2,3937.32,3,0,52,4329,3,1
0,80,0,1,0,0,0,1,0,2,0,0,0,0,0,70.15,70.15,118.12,2,1,71,2825,3,3
1,66,0,1,1,0,0,70,0,2,0,1,1,1,0,104.8,7308.95,10067.14,5,0,57,5291,3,1
1,77,0,1,1,0,0,32,0,2,0,1,1,0,0,106.35,3520.75,3774.19,2,1,65,4113,3,2
1,76,0,1,1,0,0,65,0,2,0,0,0,1,0,70.95,4555.2,6411.97,3,0,30,4871,3,1
1,63,0,0,0,0,0,1,5,0,0,0,0,0,0,45.65,45.65,59.77,1,1,73,2600,3,3
0,35,0,0,0,0,0,10,4,2,0,1,1,0,0,98.7,973.25,1346.85,1,1,68,5561,1,3
0,65,0,1,1,0,0,40,0,2,0,1,1,0,1,94.55,3640.45,5620.45,1,1,95,5676,3,2
1,65,0,1,1,0,0,22,0,2,0,1,1,0,0,89.75,1938.9,2431.26,3,0,23,4180,3,0
1,66,0,1,0,0,0,2,0,1,0,0,0,0,1,24.45,47.5,47.5,3,1,77,5573,3,3
0,74,0,1,1,0,0,68,0,0,0,1,1,0,0,100.2,6851.65,8302.09,1,1,70,4481,3,1
1,63,0,0,0,0,0,2,0,1,0,0,0,0,0,45.35,89.5,140.48,1,1,81,3478,3,3
0,74,0,1,1,0,0,40,0,2,1,1,1,1,1,99.2,4062.2,4852.6,3,1,69,5098,3,2
1,75,0,1,0,0,0,7,0,2,0,1,0,0,0,84.8,546.95,823.52,3,1,70,2015,3,3
0,67,0,1,1,1,1,29,0,1,0,0,0,2,1,35.65,1025.15,1000.08,5,0,46,4107,3,2
0,74,0,1,0,0,0,31,0,2,0,1,1,0,0,99.95,3186.65,4406.81,3,1,96,5362,3,2
1,76,0,1,1,0,0,51,2,2,0,0,1,1,0,93.65,4839.15,4951.86,4,0,68,4163,3,1
1,32,0,0,0,1,4,7,5,0,0,1,1,0,1,95.0,655.5,772.54,1,1,94,2786,1,3
0,80,0,1,0,0,0,14,0,2,0,1,1,0,0,104.85,1531.4,1950.84,1,1,86,2292,3,0
1,74,0,1,0,0,0,15,0,2,0,0,0,0,1,74.2,1133.9,1443.54,1,1,80,4553,3,0
0,72,0,1,1,0,0,70,1,2,0,0,0,2,1,75.65,5411.4,6566.63,4,0,30,4181,3,1
1,70,0,1,1,0,0,59,0,2,0,1,1,0,0,93.85,5574.75,6202.64,2,1,85,5390,3,1
1,21,1,0,1,0,0,60,2,2,0,1,0,1,0,90.95,5453.4,7448.4,3,1,76,4111,0,1
1,76,0,1,1,0,0,46,0,2,0,1,0,0,0,100.7,4541.2,6753.62,1,1,72,5712,3,2
1,65,0,1,0,0,0,47,0,2,0,0,1,0,1,85.5,4042.3,5811.56,3,1,68,3645,3,2
1,74,0,1,1,1,3,71,0,1,1,0,1,1,0,72.9,5139.65,8433.46,4,0,54,6404,3,1
0,63,0,0,0,0,0,1,0,0,0,0,0,0,0,76.35,76.35,83.61,2,1,67,5613,3,3
0,51,0,0,0,0,0,23,4,2,0,0,0,0,0,79.15,1676.95,2446.07,1,1,68,5216,2,0
0,66,0,1,0,0,0,16,0,2,0,1,1,0,0,96.4,1581.2,2047.76,3,1,80,2688,3,0
1,52,0,0,0,0,0,22,0,2,0,1,1,0,1,94.65,2104.55,3162.71,2,1,85,3665,2,0
1,75,0,1,0,0,0,1,0,2,0,0,0,0,0,69.5,69.5,190.7,2,1,77,3273,3,3
1,46,0,0,1,0,0,4,5,2,1,0,0,0,2,80.6,319.15,376.35,3,1,86,3080,2,3
